,op1,op2,op3,5-GM Avg Op1,5-GM Avg Op2,5-GM Avg Op3
285,80.41958041958041,72.02797202797203,56.64335664335665,80.28120117186296,72.11322527331001,56.548961351101
286,80.48780487804879,71.77700348432056,56.44599303135889,80.35039335314647,72.00054086379113,56.56156421269193
287,80.55555555555556,71.875,56.59722222222222,80.41910163740246,71.95857973304908,56.57358816243673
288,80.62283737024222,71.97231833910035,56.40138408304498,80.48733108328189,71.91642368255928,56.51583681003164
289,80.6896551724138,71.72413793103448,56.55172413793104,80.55508667916816,71.87528635648549,56.527936023582754
290,80.75601374570446,71.8213058419244,56.3573883161512,80.62237334439297,71.83395311927595,56.47074235814167
291,80.82191780821918,71.91780821917808,56.16438356164384,80.68919593042703,71.86211406624746,56.414420464198656
292,80.88737201365188,72.01365187713311,55.972696245733786,80.7555592220463,71.88984444167409,56.28951526890097
293,80.95238095238095,72.10884353741497,56.12244897959183,80.82146793847406,71.917149481337,56.23372824821033
294,81.01694915254237,72.20338983050848,56.271186440677965,80.88692673449978,72.0129998612318,56.17762070875973
295,81.08108108108108,71.95945945945947,56.08108108108109,80.9519402015751,72.04063058473882,56.1223592617457
296,80.8080808080808,72.05387205387206,56.22895622895623,80.94917280154742,72.06784335167762,56.135273795208185
297,80.87248322147651,72.14765100671141,56.375838926174495,80.94619504311234,72.09464317759327,56.21590233129632
298,80.93645484949833,72.24080267558529,56.187290969899664,80.94300982253583,72.12103500522736,56.228870729357894
299,81.0,72.33333333333334,56.333333333333336,80.93961999202733,72.14702370579231,56.24130010788897
300,81.06312292358804,72.09302325581395,56.14617940199336,80.93602836052875,72.17373646506321,56.25431977207141
301,81.12582781456953,71.8543046357616,55.960264900662246,80.99957776182649,72.13382298144111,56.20058150641262
302,81.1881188118812,71.94719471947195,55.775577557755774,81.06270487990743,72.09373172399322,56.08052923272887
303,81.25,71.71052631578947,55.5921052631579,81.12541391000775,71.98767645203407,55.96149209138052
304,81.31147540983606,71.47540983606558,55.40983606557377,81.18770899197496,71.8160917525805,55.77679263782861
305,81.04575163398692,71.56862745098039,55.22875816993464,81.18423473405474,71.7112125916138,55.59330839141687
306,81.10749185667753,71.33550488599349,55.37459283387622,81.18056754247634,71.60745264166017,55.47617397805966
307,81.16883116883116,71.42857142857143,55.519480519480524,81.17671001386633,71.50372798348008,55.42495457040461
308,81.22977346278317,71.52103559870551,55.33980582524271,81.17266470642296,71.46582984006328,55.37449468282157
309,80.96774193548387,71.61290322580646,55.16129032258065,81.10391801155254,71.49332851801145,55.324785534222954
310,81.02893890675242,71.70418006430869,55.30546623794213,81.10055546610563,71.52043904067712,55.34012714782445
311,81.08974358974359,71.7948717948718,55.12820512820513,81.09700581271883,71.61231242245279,55.29084960669023
312,81.15015974440894,71.8849840255591,54.9520766773163,81.09327152783439,71.70359494185031,55.17736883825738
313,81.21019108280255,71.97452229299363,55.095541401273884,81.08935505183827,71.79429228070794,55.12851595346361
314,81.26984126984127,71.74603174603175,54.920634920634924,81.14977491870975,71.82091798475298,55.08038487307448
315,81.32911392405063,71.83544303797468,55.06329113924051,81.2098099221694,71.84717057948619,55.031949853334154
316,81.38801261829653,71.60883280757098,55.20504731861199,81.26946372787998,71.80996278202602,55.047318291415515
317,81.44654088050315,71.69811320754717,55.34591194968554,81.32873995509883,71.77258861842365,55.12608534588937
318,81.50470219435736,71.47335423197492,55.4858934169279,81.38764217740979,71.6723550062199,55.204155749020174
319,81.25,71.5625,55.625,81.38367392344153,71.63564865701355,55.345028764893186
320,81.30841121495327,71.65109034267913,55.45171339563863,81.37953338162205,71.59877811795444,55.422713216172816
321,81.36645962732919,71.42857142857143,55.590062111801245,81.3752227834286,71.56272584215453,55.49971617481066
322,81.42414860681114,71.51702786377709,55.72755417956656,81.3707443286902,71.52650877340051,55.57604462078687
323,81.48148148148148,71.29629629629629,55.8641975308642,81.366100186115,71.4910971862648,55.65170544357412
324,81.53846153846153,71.38461538461539,56.00000000000001,81.42379249380733,71.45552026318786,55.72670544357412
325,81.59509202453987,71.16564417177914,56.13496932515337,81.48112865572463,71.35843102900786,55.863356629477074
326,81.65137614678899,70.9480122324159,56.269113149847094,81.5381119596166,71.26231918977678,55.99916683708625
327,81.70731707317073,70.73170731707317,56.40243902439024,81.59474565288852,71.10525508043597,56.134143806050986
328,81.7629179331307,70.82066869300911,56.53495440729483,81.65103294321837,71.01012955977853,56.26829518133711
329,81.81818181818183,70.60606060606061,56.666666666666664,81.70697699916242,70.85441860406759,56.401628514670435
330,81.57099697885197,70.69486404833837,56.49546827794561,81.70215799002486,70.76026257937943,56.473728305228896
331,81.62650602409639,70.48192771084338,56.62650602409639,81.69718396548633,70.66704567506493,56.54520688007875
332,81.68168168168168,70.57057057057057,56.75675675675676,81.6920568871885,70.6348183257644,56.61607042655205
333,81.73652694610777,70.35928143712576,56.886227544910184,81.68677868978394,70.54254087458773,56.68632505407512
334,81.49253731343283,70.44776119402985,56.71641791044776,81.62164978883413,70.5108809921816,56.69627530283134
335,81.54761904761905,70.53571428571429,56.845238095238095,81.61697420258754,70.47905103965677,56.76622926628984
336,81.60237388724035,70.62314540059347,56.97329376854599,81.61214777521634,70.50729457760679,56.83558681517976
337,81.65680473372781,70.41420118343196,57.100591715976336,81.60717238562556,70.47602070017908,56.904353807023675
338,81.41592920353983,70.50147492625368,57.227138643067846,81.54305283711196,70.50445939800464,56.97253602665521
339,81.47058823529412,70.58823529411765,57.35294117647059,81.53866302148423,70.53255421802221,57.09984067985977
340,81.52492668621701,70.38123167155426,57.478005865102645,81.53412454920382,70.5016576951902,57.226394233832686
341,81.57894736842105,70.46783625730994,57.60233918128655,81.52943924543997,70.4705958665335,57.352203316380795
342,81.63265306122449,70.55393586005832,57.7259475218659,81.52460891093929,70.49854280185876,57.47727447755871
343,81.68604651162791,70.63953488372093,57.84883720930233,81.57863237255691,70.52615479335222,57.601614190805606
344,81.73913043478261,70.72463768115942,57.68115942028985,81.63234081245461,70.55343527076056,57.667257839569444
345,81.79190751445087,70.8092485549133,57.80346820809249,81.68573697810139,70.63903864743239,57.732350308167426
346,81.84438040345822,70.60518731988472,57.925072046109506,81.73882358510882,70.66650885994734,57.79689688113202
347,81.60919540229885,70.6896551724138,57.758620689655174,81.73413205332369,70.69365272241843,57.803431514689876
348,81.66189111747852,70.77363896848138,57.59312320916905,81.72930097449381,70.72047353937052,57.75228871466321
349,81.71428571428572,70.85714285714285,57.42857142857143,81.72433203039444,70.7469745745672,57.70177111631953
350,81.48148148148148,70.94017094017094,57.54985754985755,81.66224682380057,70.77315905161873,57.65104898467255
351,81.5340909090909,71.02272727272727,57.67045454545454,81.6001889249271,70.85666704218724,57.60012548454155
352,81.58640226628894,71.10481586402267,57.50708215297451,81.59563029772511,70.93969918050902,57.54981777720542
353,81.63841807909604,70.90395480225989,57.34463276836158,81.59093569004862,70.96576234726473,57.50011968904393
354,81.40845070422536,70.98591549295776,57.183098591549296,81.52976868803655,70.99151687442772,57.451025121639496
355,81.46067415730337,71.06741573033707,57.30337078651685,81.52560722320092,71.01696583246094,57.401727768971355
356,81.5126050420168,70.86834733893558,57.14285714285714,81.5213100497861,70.9860898457026,57.29620828845187
357,81.56424581005587,70.6703910614525,56.98324022346368,81.51687875853949,70.89920488518855,57.19143990254971
358,81.61559888579387,70.47353760445682,57.10306406685237,81.51231491987906,70.81312144562794,57.14312616224787
359,81.66666666666667,70.55555555555556,57.22222222222222,81.56395811236732,70.7270494581475,57.150950888382454
360,81.7174515235457,70.6371191135734,57.340720221606645,81.61531358561578,70.64099013479476,57.15842077540041
361,81.76795580110497,70.44198895027624,57.182320441988956,81.6663837374334,70.55571845706291,57.166313435226776
362,81.81818181818183,70.52341597796143,57.30027548209367,81.7171709390586,70.52632344036469,57.22972048695277
363,81.86813186813187,70.6043956043956,57.14285714285714,81.76767753552622,70.55249504035244,57.237679102153734
364,81.91780821917808,70.68493150684931,56.986301369863014,81.8179058460285,70.5783702306112,57.19049493168188
365,81.9672131147541,70.76502732240438,56.830601092896174,81.86785816427017,70.6039518723774,57.08847110593979
366,82.01634877384197,70.84468664850137,56.94822888283378,81.91753675881758,70.68449141202242,57.04165279410876
367,82.06521739130434,70.92391304347827,56.79347826086957,81.96694387344208,70.7645908251258,56.94029334986394
368,81.84281842818429,70.73170731707317,56.91056910569105,81.96188118545255,70.7900531676613,56.893835742430724
369,81.89189189189189,70.8108108108108,57.027027027027025,81.95669791999532,70.8152290284536,56.90198087386352
370,81.94070080862534,70.88948787061994,57.14285714285714,81.95139545876957,70.8401211380967,56.96443208385572
371,81.98924731182797,70.6989247311828,56.98924731182796,81.94597516636676,70.810968754633,56.97263576965455
372,82.03753351206434,70.77747989276139,57.10455764075068,81.94043839051876,70.78168212448963,57.03485164563077
373,82.0855614973262,70.58823529411765,57.21925133689839,81.98898700434714,70.75298771989853,57.09658809187224
374,82.13333333333334,70.66666666666667,57.06666666666666,82.03727529263543,70.72415889106969,57.104516019800165
375,82.18085106382979,70.74468085106383,57.180851063829785,82.08530534367632,70.69519748715848,57.1121148039947
376,82.22811671087533,70.82228116710876,57.02917771883289,82.13307922348581,70.71986877434365,57.12010088539567
377,82.27513227513228,70.63492063492063,57.14285714285714,82.18059897609939,70.69135692277551,57.127760785816974
378,82.32189973614776,70.71240105540898,57.25593667546174,82.2278666238637,70.71619007503378,57.13509785352964
379,82.36842105263158,70.78947368421052,57.10526315789474,82.27488416772334,70.74075147854253,57.14281715177526
380,82.1522309711286,70.60367454068242,56.95538057742782,82.26916014918311,70.71255021646625,57.097723054494864
381,82.19895287958116,70.68062827225131,56.80628272251309,82.26332738292426,70.68421963749478,57.0531440552309
382,82.24543080939948,70.49608355091384,56.6579634464752,82.25738708977772,70.65645222069341,56.956165315954514
383,82.29166666666666,70.57291666666666,56.510416666666664,82.25134047588149,70.62855534294495,56.80706131419551
384,82.33766233766234,70.64935064935065,56.62337662337662,82.24518873288764,70.60053073597297,56.710684007291874
385,82.38341968911918,70.72538860103627,56.73575129533679,82.29142647648577,70.62487354804374,56.66675815087367
386,82.17054263565892,70.80103359173127,56.58914728682171,82.2857444277013,70.64895461193973,56.62333106373539
387,82.21649484536083,70.87628865979381,56.70103092783505,82.27995723489359,70.72499563371574,56.63194456000737
388,82.26221079691517,70.95115681233933,56.555269922879184,82.27406606094328,70.80064366285026,56.64091521124986
389,82.3076923076923,70.76923076923077,56.666666666666664,82.26807205494927,70.8246196868263,56.64957321990788
390,82.35294117647058,70.84398976982096,56.77749360613811,82.26197635241957,70.84833992058323,56.65792168206815
391,82.39795918367348,70.66326530612244,56.88775510204081,82.30745966202247,70.82078626346147,56.71764324511196
392,82.1882951653944,70.73791348600508,56.74300254452926,82.30181972602918,70.79311122870372,56.726037568450806
393,82.23350253807106,70.81218274111674,56.598984771573605,82.29607807426036,70.76531641445919,56.734780538189696
394,82.27848101265823,70.88607594936708,56.708860759493675,82.29023581525355,70.78868545048647,56.74321935675509
395,82.32323232323232,70.70707070707071,56.81818181818182,82.2842940446059,70.76130163793641,56.75135699916384
396,82.36775818639799,70.7808564231738,56.67506297229219,82.2782538451508,70.78481986134668,56.70881857321412
397,82.41206030150754,70.85427135678391,56.53266331658291,82.32300687237344,70.80809143550246,56.666750727624844
398,82.45614035087719,70.92731829573935,56.64160401002506,82.36753443493464,70.83111854642696,56.67527457531513
399,82.5,71.0,56.49999999999999,82.41183823240301,70.85390335655356,56.633502423416395
400,82.54364089775561,71.07231920199501,56.35910224438903,82.45591994730766,70.9269530555384,56.54168650865783
401,82.58706467661692,70.8955223880597,56.46766169154229,82.49978124535144,70.9498862485156,56.50020625250786
402,82.6302729528536,70.96774193548387,56.575682382134,82.54342377562065,70.9725803642556,56.50881006561807
403,82.67326732673267,71.03960396039604,56.43564356435643,82.58684917079177,70.99503749718693,56.46761797648435
404,82.71604938271605,70.86419753086419,56.54320987654321,82.63005904733498,70.96787700335976,56.47625995179298
405,82.75862068965517,70.6896551724138,56.40394088669951,82.67305500571489,70.89134419744352,56.48522768025509
406,82.80098280098281,70.76167076167076,56.51105651105651,82.71583863058807,70.86457387216572,56.493906644157924
407,82.84313725490196,70.83333333333334,56.372549019607845,82.75841149099774,70.83769215173564,56.45327997165269
408,82.88508557457213,70.90464547677261,56.234718826405874,82.80077514056562,70.81070045501095,56.41309502406259
409,82.92682926829268,70.97560975609755,56.34146341463414,82.84293111768095,70.83298290005762,56.37274573168078
410,82.9683698296837,70.8029197080292,56.447688564476884,82.88488094568666,70.85563580718069,56.381495267236254
411,83.00970873786407,70.87378640776699,56.55339805825243,82.92662613306291,70.87805893639994,56.38996357667543
412,83.05084745762711,70.70217917675545,56.65859564164649,82.96816817360794,70.85182810508437,56.447172901083164
413,83.09178743961353,70.77294685990339,56.763285024154584,83.00950854661622,70.82548838171051,56.55288614063291
414,82.89156626506025,70.8433734939759,56.867469879518076,83.00245594596973,70.79904112928618,56.658087433609694
415,82.9326923076923,70.91346153846155,56.730769230769226,82.99532044157145,70.82114949537265,56.71470356686816
416,82.73381294964028,70.9832134292566,56.83453237410072,82.94014128392669,70.84303489967058,56.77093043003782
417,82.53588516746412,70.81339712918661,56.9377990430622,82.8371488258941,70.86527849015681,56.82677111032096
418,82.57756563245823,70.88305489260142,57.04057279236277,82.73430446446304,70.8873000966964,56.8822286639626
419,82.61904761904762,70.95238095238095,56.904761904761905,82.6798007352605,70.90910158837741,56.88968706901137
420,82.6603325415677,71.02137767220903,56.76959619952494,82.6253287820356,70.93068481512691,56.89745246276251
421,82.46445497630332,70.85308056872039,56.6350710900474,82.5714571873682,70.90465824301967,56.85756020595185
422,82.50591016548464,70.6855791962175,56.73758865248227,82.5654621869723,70.87909465642585,56.817518127835854
423,82.54716981132076,70.75471698113208,56.839622641509436,82.55938302274481,70.85342707413199,56.77732809766519
424,82.58823529411765,70.82352941176471,56.94117647058824,82.5532205577588,70.82765676600874,56.78461101083046
425,82.62910798122066,70.89201877934272,56.8075117370892,82.5469756456894,70.80178498743548,56.79219411834331
426,82.66978922716628,70.96018735362998,56.674473067915685,82.588042495862,70.8232063444174,56.80007451391697
427,82.71028037383178,70.7943925233645,56.77570093457944,82.62891653753142,70.84496900984679,56.80769697033641
428,82.51748251748252,70.86247086247086,56.87645687645687,82.62297907876378,70.86651978611455,56.81506381732588
429,82.32558139534883,70.93023255813954,56.97674418604651,82.57044829901001,70.88786041538951,56.82217736041754
430,82.36658932714617,70.99767981438515,57.076566125290014,82.51794456819512,70.908992622398,56.8759882380577
431,82.17592592592592,71.06481481481481,56.94444444444444,82.41917190794705,70.92991811463496,56.92998251336346
432,82.21709006928405,71.13163972286374,56.812933025404156,82.3205338470375,70.99736755453482,56.937428931528395
433,82.25806451612904,71.19815668202764,56.91244239631337,82.26865024676681,71.06450471844617,56.944626035499695
434,82.29885057471265,71.03448275862068,57.01149425287356,82.26330408263956,71.08535475854241,56.95157604886511
435,82.11009174311926,71.10091743119266,57.11009174311926,82.21200456583418,71.1060022819039,56.95828117243095
436,82.15102974828376,71.16704805491992,57.20823798627003,82.20702533030575,71.12644892992493,57.011039880796076
437,82.1917808219178,71.00456621004567,57.077625570776256,82.2019634808325,71.10103422736132,57.0639783898705
438,82.00455580865604,71.07061503416855,57.1753986332574,82.15126173933791,71.0755258977895,57.1165696372593
439,82.04545454545455,71.13636363636363,57.27272727272727,82.10058253348629,71.09590207333808,57.16881624123005
440,82.08616780045351,70.97505668934241,57.14285714285714,82.09579774495313,71.07072992496803,57.17536932117762
441,82.12669683257919,70.81447963800905,57.23981900452488,82.09093116181222,71.00021624158587,57.18168552482858
442,82.16704288939052,70.8803611738149,57.11060948081265,82.08598357530676,70.97537523433971,57.188282306835866
443,82.2072072072072,70.94594594594594,56.981981981981974,82.126513855017,70.95044141669518,57.14959897658078
444,82.24719101123596,71.01123595505618,57.078651685393254,82.16686114817327,70.92541588043369,57.11078385911399
445,82.28699551569507,71.0762331838565,56.95067264573991,82.20702669122159,70.94565117933651,57.072346959690535
446,82.10290827740492,71.14093959731544,57.04697986577181,82.20226898018674,71.0109431711978,57.03377913193992
447,82.14285714285714,71.20535714285714,56.91964285714286,82.19743183088005,71.07594236500623,56.99558580720596
448,82.18262806236079,71.0467706013363,56.792873051224944,82.19251600191078,71.09610729608431,56.95776402105455
449,82.0,71.11111111111111,56.666666666666664,82.14307779966359,71.11608232729529,56.87536701730924
450,82.039911308204,71.17516629711751,56.76274944567628,82.09366095816537,71.1358689499475,56.83778237729651
451,82.07964601769912,71.01769911504425,56.63716814159292,82.0890085062242,71.11122085349326,56.75582003246073
452,82.11920529801324,71.08167770419426,56.5121412803532,82.08427813725544,71.08648496576069,56.6743197171028
453,82.15859030837004,71.1453744493392,56.6079295154185,82.07947058645729,71.10620573536127,56.63733100994151
454,82.19780219780219,70.98901098901099,56.48351648351648,82.11903102601771,71.08178571094125,56.600700973311476
455,82.01754385964912,70.83333333333334,56.57894736842105,82.11455753630675,71.01341911818442,56.56394055786043
456,82.05689277899344,70.67833698030634,56.455142231947484,82.11000688856561,70.94554669123683,56.527535375931336
457,82.09606986899564,70.74235807860262,56.55021834061136,82.10537980276209,70.87768276611851,56.53515078798297
458,82.13507625272331,70.80610021786492,56.644880174291934,82.10067699163274,70.80982791982365,56.54254091975766
459,82.17391304347827,70.86956521739131,56.52173913043478,82.09589916076797,70.78593876549971,56.55018544914132
460,81.99566160520607,70.93275488069413,56.61605206073753,82.09152270987934,70.80582307497187,56.55760638760462
461,82.03463203463204,70.995670995671,56.709956709956714,82.08707056100705,70.8692898780448,56.608569283206464
462,82.07343412526998,70.84233261339092,56.587473002159825,82.08254341226194,70.88928478500245,56.61602021551615
463,82.11206896551724,70.90517241379311,56.68103448275862,82.07794195482072,70.9090992241881,56.62325107720949
464,82.15053763440861,70.96774193548387,56.55913978494623,82.07326687300679,70.9287345678066,56.63073120811178
465,82.18884120171673,70.81545064377683,56.65236051502146,82.11190279230891,70.90527372042314,56.63799289896857
466,82.22698072805139,70.66381156316916,56.53104925053534,82.15037253099278,70.83890183392279,56.60221140708429
467,82.26495726495726,70.72649572649573,56.41025641025641,82.18867715893023,70.81573445654374,56.56676808870361
468,82.30277185501066,70.78891257995735,56.50319829424307,82.22681773682893,70.79248248977659,56.531200851000506
469,82.34042553191489,70.85106382978724,56.59574468085107,82.26479531633018,70.76914686863726,56.538521830181466
470,82.37791932059449,70.91295116772824,56.68789808917197,82.30261094010574,70.78864697342755,56.54562934501157
471,82.20338983050848,70.76271186440678,56.779661016949156,82.29789276059716,70.80842703367507,56.59535169829434
472,82.02959830866807,70.82452431289641,56.87103594080338,82.25082096933932,70.8280327509552,56.687507604403734
473,82.0675105485232,70.67510548523207,56.75105485232067,82.20376870804182,70.80527133201015,56.73707891601926
474,81.89473684210526,70.73684210526315,56.84210526315789,82.1146309700799,70.78242698710532,56.78635103248062
475,81.9327731092437,70.7983193277311,56.9327731092437,82.02560172780974,70.7595006191059,56.83532603649496
476,81.9706498951782,70.85953878406708,57.023060796645694,81.9790537407437,70.77886600303796,56.88400599243427
477,82.00836820083683,70.92050209205021,56.903765690376574,81.97480771917745,70.79806155886872,56.89055194234891
478,82.04592901878914,70.77244258872652,56.78496868475992,81.97049141323063,70.81752897956761,56.89733470883675
479,81.875,70.625,56.666666666666664,81.96654404480958,70.795160558515,56.86224698953852
480,81.91268191268192,70.68607068607069,56.54885654885655,81.96252580549722,70.7727108301829,56.785463677461074
481,81.95020746887967,70.74688796680498,56.43153526970954,81.9584373202375,70.75018066673047,56.66715857207386
482,81.98757763975155,70.80745341614907,56.52173913043478,81.95427920802045,70.72757093155026,56.59075326008549
483,82.02479338842976,70.66115702479338,56.40495867768595,81.95005208194858,70.70531381876363,56.5147512586707
484,82.06185567010309,70.51546391752578,56.49484536082474,81.98742321596919,70.68340660226878,56.48038699750232
485,82.09876543209876,70.57613168724279,56.5843621399177,82.02463991985256,70.6614188025032,56.48748811571454
486,82.13552361396303,70.63655030800821,56.46817248459959,82.06170314886923,70.63935127074384,56.49481555869255
487,82.17213114754098,70.49180327868852,56.35245901639344,82.09861385042713,70.57622124325174,56.460959535884285
488,82.20858895705521,70.5521472392638,56.44171779141104,82.13537296415221,70.55441928614582,56.46831135862931
489,82.24489795918367,70.40816326530613,56.326530612244895,82.17198142196834,70.53295915570189,56.43464840891333
490,82.28105906313645,70.46843177189409,56.41547861507128,82.20844014817587,70.51141917263216,56.40087170394405
491,82.3170731707317,70.52845528455285,56.50406504065041,82.24475005952961,70.48980016794107,56.408050215154205
492,82.35294117647058,70.58823529411765,56.5922920892495,82.28091206531552,70.50908657102691,56.45601682972542
493,82.38866396761134,70.44534412955466,56.477732793522264,82.31692706742675,70.48772594908507,56.46321983014767
494,82.42424242424242,70.5050505050505,56.56565656565656,82.3527959604385,70.50710339703394,56.51104502083001
495,82.45967741935483,70.36290322580645,56.451612903225815,82.38851963168217,70.48599768781642,56.51827187846091
496,82.49496981891348,70.4225352112676,56.33802816901409,82.42409896131853,70.46481367315937,56.48506450413365
497,82.53012048192771,70.48192771084338,56.42570281124498,82.45953482240995,70.44355215650452,56.45174664853274
498,82.56513026052104,70.54108216432866,56.51302605210421,82.4948280809919,70.46269976345931,56.458805300249125
499,82.6,70.6,56.39999999999999,82.52997959614342,70.48168966244921,56.42567398711782
500,82.43512974051896,70.45908183632734,56.287425149700596,82.52507006037624,70.5009253845534,56.392836436412765
501,82.47011952191235,70.3187250996016,56.37450199203188,82.52010000097602,70.4801633622202,56.400131201016336
502,82.50497017892644,70.37773359840955,56.461232604373755,82.51506994037575,70.45932453973343,56.407237159642094
503,82.34126984126983,70.43650793650794,56.547619047619044,82.47029785652552,70.43840969416928,56.41415575874505
504,82.37623762376238,70.49504950495049,56.63366336633663,82.425545381278,70.41741959515939,56.46088843201238
505,82.41106719367589,70.55335968379447,56.7193675889328,82.42073287190938,70.43627516465281,56.54727691985882
506,82.44575936883629,70.61143984220908,56.60749506903353,82.41586084129418,70.4948181131743,56.59387553525916
507,82.48031496062993,70.66929133858267,56.496062992125985,82.41092979763486,70.55312966120893,56.600841612809596
508,82.5147347740668,70.72691552062868,56.581532416502945,82.44562278419426,70.61121117803307,56.60762428658637
509,82.54901960784314,70.58823529411765,56.666666666666664,82.48017918101041,70.62984833586651,56.614224946652385
510,82.58317025440313,70.64579256360078,56.75146771037182,82.51459979315585,70.64833491182777,56.62064497094019
511,82.6171875,70.703125,56.640625,82.5488854193886,70.66667194338595,56.62727095713349
512,82.45614035087719,70.56530214424951,56.72514619883041,82.54405049743805,70.64587410451932,56.673087598474375
513,82.49027237354085,70.62256809338521,56.6147859922179,82.53915801733287,70.62500461907064,56.679738313617364
514,82.52427184466019,70.67961165048544,56.50485436893204,82.53420846469626,70.64327989034419,56.64737585407043
515,82.55813953488372,70.54263565891473,56.58914728682171,82.5292023207924,70.62264850940699,56.61491176936041
516,82.59187620889749,70.59961315280464,56.67311411992263,82.52414006257189,70.60194613996791,56.621409593344936
517,82.62548262548263,70.65637065637065,56.75675675675676,82.55800851749298,70.62015984239213,56.627731704930206
518,82.65895953757226,70.71290944123314,56.84007707129094,82.59174595029927,70.63822811196171,56.67278992074482
519,82.6923076923077,70.76923076923077,56.92307692307692,82.62535311982876,70.6561519357108,56.756434431573794
520,82.72552783109404,70.63339731285988,56.813819577735124,82.65883077907083,70.67430426649983,56.801368889756475
521,82.56704980842912,70.49808429118774,56.70498084291188,82.65386549897714,70.65399849417645,56.80774223435433
522,82.60038240917783,70.55449330783938,56.787762906309744,82.64884545571618,70.6336230244702,56.81394346426492
523,82.63358778625954,70.41984732824427,56.6793893129771,82.64377110545365,70.57501060187242,56.78180591260216
524,82.66666666666667,70.47619047619048,56.76190476190476,82.63864290032544,70.51640254326435,56.74957148036773
525,82.50950570342205,70.53231939163499,56.84410646387833,82.59543847479104,70.49618695901937,56.75562885759636
526,82.5426944971537,70.39848197343453,56.92599620493358,82.59056741253596,70.47626649546874,56.79983193000071
527,82.38636363636364,70.45454545454545,57.00757575757576,82.54776365797312,70.45627692480994,56.84379450025391
528,82.41965973534971,70.51039697542532,56.89981096408317,82.50497804779116,70.47438685424615,56.88787883047512
529,82.26415094339623,70.37735849056604,56.79245283018868,82.42447490313707,70.45462045712127,56.8939884441319
530,82.29755178907722,70.4331450094162,56.873822975517896,82.3820841202681,70.4347855806775,56.899931746459814
531,82.33082706766918,70.48872180451127,56.766917293233085,82.33971063437119,70.45283354689286,56.86811596411972
532,82.17636022514071,70.54409005628519,56.84803001876173,82.29770995212661,70.4707424672408,56.83620681635691
533,82.20973782771536,70.59925093632958,56.92883895131086,82.25572557059974,70.48851325942165,56.84201241380244
534,82.05607476635514,70.46728971962617,57.009345794392516,82.21411033519152,70.50649950523368,56.88539100664322
535,82.08955223880598,70.52238805970148,57.08955223880597,82.17251042513726,70.52434811529073,56.928536859300834
536,82.12290502793296,70.39106145251397,57.16945996275605,82.13092601719003,70.50481604489127,57.009045393205426
537,81.97026022304833,70.26022304832715,57.06319702602231,82.08970601677154,70.44804264329967,57.05207879465754
538,82.00371057513914,70.31539888682747,56.95732838589982,82.04850056625631,70.39127223339923,57.057776681575334
539,82.03703703703704,70.37037037037037,57.03703703703704,82.04469302039269,70.3718883635481,57.06331493010423
540,82.0702402957486,70.42513863216267,57.116451016635864,82.0408306317812,70.35243847804033,57.06869468567022
541,82.10332103321034,70.29520295202953,57.01107011070111,82.03691383283669,70.33326677794344,57.037016715259234
542,82.13627992633518,70.3499079189687,56.9060773480663,82.07011777349405,70.35120375207174,57.00559277966803
543,82.16911764705883,70.22058823529412,56.98529411764706,82.10319918787799,70.33224162176508,57.01118592601747
544,82.20183486238533,70.27522935779817,57.064220183486235,82.13615875294765,70.31321341925063,57.01662255530731
545,82.23443223443223,70.32967032967034,56.959706959706956,82.16899714068438,70.29411975875217,56.985273743921525
546,82.26691042047533,70.38391224862889,57.038391224862885,82.20171501813738,70.31186161807203,56.99073796675388
547,82.2992700729927,70.25547445255475,57.11678832116789,82.23431304746889,70.29297492478926,57.0328801613742
548,82.33151183970855,70.30965391621129,57.01275045537341,82.26679188599883,70.31078806097268,57.03837142891947
549,82.36363636363636,70.36363636363636,57.09090909090909,82.29915218624903,70.32846946214033,57.04370921040405
550,82.3956442831216,70.41742286751361,57.16878402903811,82.33139459598691,70.34601996970898,57.08552462427027
551,82.42753623188406,70.47101449275362,57.065217391304344,82.36351975826867,70.36344041853393,57.090889857558565
552,82.45931283905968,70.5244122965642,57.14285714285714,82.39552831148205,70.4172279873358,57.09610362189642
553,82.49097472924187,70.57761732851986,57.03971119133574,82.42742088938871,70.47082066979752,57.101495769088885
554,82.52252252252252,70.63063063063063,56.93693693693693,82.45919812116594,70.5242195231964,57.070701338294455
555,82.37410071942446,70.68345323741008,56.83453237410072,82.45488940842651,70.57742559717568,57.00385100730698
556,82.40574506283662,70.55655296229803,56.732495511669654,82.45053117461703,70.59453329108456,56.93730663138003
557,82.43727598566308,70.60931899641577,56.81003584229391,82.44612380393771,70.61151463105487,56.8707423712674
558,82.46869409660107,70.6618962432916,56.88729874776386,82.44166767740955,70.62837041400923,56.84025988255301
559,82.32142857142857,70.71428571428572,56.96428571428571,82.40144888719075,70.64510143074024,56.845729638022775
560,82.35294117647058,70.76648841354724,57.04099821746881,82.39721697859997,70.66170846596768,56.88702280669638
561,82.38434163701068,70.8185053380783,56.93950177935944,82.3929362934348,70.71409894112372,56.92842406023434
562,82.41563055062167,70.87033747779752,56.838365896980456,82.38860720642651,70.76630263740007,56.93409007117166
563,82.4468085106383,70.92198581560284,56.91489361702128,82.38423008923397,70.81832055186233,56.93960904502315
564,82.47787610619469,70.97345132743362,56.99115044247788,82.41551959618718,70.87015367449189,56.944981990661574
